id	name	category	in_taxon
MGI:MGI:103581	Musk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96544	Casp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1916396	Gsdmd Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:109383	Casp7 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98325	Smpd1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2444529	Dctd Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98878	Tyms Mmus	biolink:Gene	NCBITaxon:10090
GO:0005971	ribonucleoside-diphosphate reductase complex	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346051	Dut Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97356	Nme2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97355	Nme1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-1625212	PXLP-K212-CTH tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5359068	MeSeHMT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5357693	INMT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-73532	2xTXNRD1:2xFAD	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5359039	HSeMT	biolink:Gene	NCBITaxon:9606
MGI:MGI:88380	F2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1298208	F2rl2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:87963	Agt Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96918	Mas1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q8WVZ1	ZDHHC19 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75608	LYPLA1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NZJ5	EIF2AK3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P18848	ATF4 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O14548	COX7A2L Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H974	QTRT2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BXR0	QTRT1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8IXU6	SLC35F2 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:96163	Hmox1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1891828	Becn1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1921494	Atg7 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1277186	Atg5 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-350870	Caspase-3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028682	p-STK4/N	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028696	p-STK3/N	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028274	p-STK3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028565	p-LATS2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028551	p-LATS1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028258	p-STK4	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028280	STK3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-201627	STK4	biolink:Gene	NCBITaxon:9606
MGI:MGI:95609	Gaa Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1261768	Stbd1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1914980	Gabarapl1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P13232	IL7 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P16871	IL7R Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:109360	Lmo4 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:88355	Cdh2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1924057	Phf12 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:107435	Cdh6 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1096393	Snai2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:88354	Cdh1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96770	Lef1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1347473	Foxd3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:88276	Ctnnb1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:106676	Zic3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:95668	Gbx2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97487	Pax3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98872	Twist1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9NZN5	ARHGEF12 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P61586	RHOA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q86VZ1	P2RY8 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q14344	GNA13 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P45974	USP5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BYJ9	YTHDF1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8N3Y1	FBXW8 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P42345	MTOR Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9817990	FYN,HCK,SRC,YES1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8875457	p-Y-CBL	biolink:Gene	NCBITaxon:9606
MGI:MGI:109406	Reg3g Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1860765	Extl3 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q14444	CAPRIN1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15294	OGT Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92982	NINJ1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P10144	GZMB Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8N884	CGAS Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NSU2	TREX1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:2387642	Cxcl17 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1929509	Gpr35 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-420698	GABBR1:GABBR2:GABA	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-975294	Kir heterotetramers	biolink:Gene	NCBITaxon:9606
MGI:MGI:2663253	Mogat2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1915050	Dgat2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97877	Rbp2 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-9014398	RAC2 GEFs	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9014408	RAC2 GAPs	biolink:Gene	NCBITaxon:9606
UniProtKB:P67775	PPP2CA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P24928	POLR2A Hsap	biolink:Gene	NCBITaxon:9606
GO:0032044	DSIF complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q5TA45	INTS11 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UL03	INTS6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P30153	PPP2R1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P50613	CDK7 Hsap	biolink:Gene	NCBITaxon:9606
GO:0032021	NELF complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3902491	SLC6A8-like proteins	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-200343	CKB, CKM	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-200373	CK octamers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-71268	GATM dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-71276	GAMT	biolink:Gene	NCBITaxon:9606
MGI:MGI:1351644	Abcc5 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2443629	Cemip Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:109599	Has3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:106590	Has1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:107821	Has2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:O00206	TLR4 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P58753	TIRAP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q99836	MYD88 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P26672	OPG176 VACCW	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-113838	phospho-Chk1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-176204	Rad17-RFC complex bound to DNA	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-450343	p-MKK3,p-MKK6	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-198703	p-MAPK11/p-MAPK14	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3239009	phospho-p38 MAPK: MAPKAPK5	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3239018	p-T182-PRAK	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3772127	phospho-MAPK p38:p-MAPKAPK3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-450299	p-MAP2K4/p-MAP2K7	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2685607	p-T1400,T1412-MEKK1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-212285	PRC2 (EZH2) Core	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3222589	KDM6B:Fe2+	biolink:Gene	NCBITaxon:9606
GO:0016592	mediator complex	biolink:Gene	NCBITaxon:9606
GO:0097550	transcription preinitiation complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q14974	KPNB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P36956	SREBF1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15503	INSIG1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43462	MBTPS2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6TCH7	PAQR3 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-976075	E3 ligases in proteasomal degradation	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-68819	26S proteasome	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8940604	THOP1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-983128	IFN gamma stimulated aminopeptidases	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-947695	Activating enzymes E1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-947628	E2 Ubiquitin-conjugating enzyme	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-113401	RNA Polymerase II holoenzyme complex (unphosphorylated)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-67439	ERCC3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1299434	PMPCB	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8949663	AFG3L2:Zn2+	biolink:Gene	NCBITaxon:9606
MGI:MGI:98973	Xdh Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98907	Uox Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97365	Pnp Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:95678	Gda Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1916142	Urah Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:3647519	Urad Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P23443	RPS6KB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P62753	RPS6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UBS0	RPS6KB2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13541	EIF4EBP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q15382	RHEB Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13131	PRKAA1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P49815	TSC2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P54646	PRKAA2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P0DTC2	S protein Scov2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BYF1	ACE2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8TF66	LRRC15 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UGN5	PARP2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NWY4	HPF1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1097668	Upp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2139667	Dpyd Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1928679	Dpys Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2143535	Upb1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1927186	Nt5c3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1354954	Nt5c Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-9619357	p-CaMKK:CALM1:4xCa2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9619454	PPM1F	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8TB45	DEPTOR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75385	ULK1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1096335	Adam17 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q8N5C8	TAB3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43318	MAP3K7 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P25963	NFKBIA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P19838	NFKB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q04206	RELA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P52564	MAP2K6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q15759	MAPK11 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q16539	MAPK14 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P98170	XIAP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43353	RIPK2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NYJ8	TAB2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O14920	IKBKB Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96EP0	RNF31 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y239	NOD1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y6K9	IKBKG Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q7NWF2	copC NCBITaxon:243365	biolink:Gene	NCBITaxon:9606
UniProtKB:P55210	CASP7 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5672601	RAS GEFs	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-109797	GRB2-1:SOS1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8851860	HGF:p-4Y-MET dimer:RANBP9:SOS1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1250382	GRB2:SOS1:p-Y349,350-SHC1:p-ERBB4	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NS39	ADARB2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P78563	ADARB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P42262	GRIA2 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:88038	Fabp4 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96790	Lipe Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1914103	Pnpla2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:95479	Fabp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346042	Mgll Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1890505	Plin1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97592	Prkaca Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:103016	Ppp1ca Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q96B02	UBE2W Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P61088	UBE2N Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9C029	TRIM7 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:95805	Grb2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97847	Raf1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346867	Map2k2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346866	Map2k1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98354	Sos1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96224	Hras Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346858	Mapk1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346859	Mapk3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:95411	Erbb3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96083	Nrg1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-429864	PAN2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-429886	PARN homodimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-429962	CNOT6 or CNOT6L	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8941311	TUT4,TUT7	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5601916	HENMT1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5601894	PIWL2_HUMAN	biolink:Gene	NCBITaxon:9606
UniProtKB:P51114	FXR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75116	ROCK2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P24844	MYL9 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1351869	Pdxk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2144151	Pnpo Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P32241	VIPR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P63092	GNAS Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P01282	VIP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43306	ADCY6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75367	MACROH2A1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P09874	PARP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q66478		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2142793	ALOX12:Fe2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-429010	ALOX5	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9025025	Epoxide hydrolase	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9024779	Hydroperoxy reductase	biolink:Gene	NCBITaxon:9606
MGI:MGI:97451	Otx2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:99783	Lhx1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1201683	Eomes Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1347476	Foxa2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:894293	Smad4 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P08069	IGF1R Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y4H2	IRS2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P35568	IRS1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P05019	IGF1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:2679721	Dixdc1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:94941	Dvl1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98956	Wnt3a Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1858910	Jmjd6 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1921480	Liat1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-9013227	CDC42 GEFs	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9013234	CDC42 GAPs	biolink:Gene	NCBITaxon:9606
UniProtKB:P18089	ADRA2B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P09471	GNAO1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P69723	vif NCBITaxon:11706	biolink:Gene	NCBITaxon:9606
UniProtKB:P29350	PTPN6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P42685	FRK Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:892979	Chm Mmus	biolink:Gene	NCBITaxon:10090
GO:0005968	Rab-protein geranylgeranyltransferase complex	biolink:Gene	NCBITaxon:10090
MGI:MGI:1277117	Ptp4a2 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-159359	NNMT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-174358	AHCY:NAD+ tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-52625	CYP1A2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-200713	2xMTHFR	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3149551	MTRR:MTR:MeCbl	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-174383	MAT1A multimers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-175974	COMT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-175986	TMT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-197968	FPGS-2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-353576	MAT2B:MAT2A:K+:2Mg2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3149530	MTRR:FMN:FAD	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-390430	FAR2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1456465	ABCD1-3 dimers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-390412	FAR1	biolink:Gene	NCBITaxon:9606
MGI:MGI:1916948	Slc52a3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1914688	Rfk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1289288	Slc52a2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2443030	Flad1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P30988	CALCR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P10997	IAPP Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6798682		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6798663		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9014724	PXLP-SDS dimers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9014634	HRSP12	biolink:Gene	NCBITaxon:9606
UniProtKB:P02818	BGLAP Hsap	biolink:Gene	NCBITaxon:10090
UniProtKB:Q5T848	GPR158 Hsap	biolink:Gene	NCBITaxon:10090
UniProtKB:P38435	GGCX Hsap	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-74280	BDH1 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8955621	OXCT dimers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70839	ACAT1 tetramer	biolink:Gene	NCBITaxon:9606
UniProtKB:A0AV96	RBM47 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P41238	APOBEC1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P04114	APOB Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NQ94	A1CF Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P27037	ACVR2A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P36896	ACVR1B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P84022	SMAD3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P55107	GDF10 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q68DK7	MSL1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8N5Y2	MSL3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9HCI7	MSL2 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:96433	Igf1r Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98296	Shc1 Mmus	biolink:Gene	NCBITaxon:10090
