agent_type	category	id	knowledge_level	object	original_object	original_predicate	original_subject	predicate	publications	sources	subject
manual_agent	biolink:GeneToGeneAssociation	3e79a4d3-2466-4512-8c17-727e2fe7018c	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-5683784	obo:go/extensions/reacto.owl#REACTO_R-HSA-5683784	RO:0002629	obo:go/extensions/reacto.owl#REACTO_R-HSA-5683773	biolink:directly_positively_regulates		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-5683773
manual_agent	biolink:GeneToGeneAssociation	a3b230c2-937f-462d-84cd-d485524f9f5e	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-2993789	obo:go/extensions/reacto.owl#REACTO_R-HSA-2993789	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-2990843	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-2990843
manual_agent	biolink:GeneToGeneAssociation	4abcf274-a208-4e76-a194-933f526d186e	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-9619866	obo:go/extensions/reacto.owl#REACTO_R-HSA-9619866	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-9619954	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9619954
manual_agent	biolink:GeneToGeneAssociation	d8c0cae2-a56d-46b0-b910-362fa3cd52ca	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-9619954	obo:go/extensions/reacto.owl#REACTO_R-HSA-9619954	RO:0002629	obo:go/extensions/reacto.owl#REACTO_R-HSA-1268261	biolink:directly_positively_regulates		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-1268261
manual_agent	biolink:GeneToGeneAssociation	c9f9ddb4-0eac-42e7-a9a0-236dc2da7b25	knowledge_assertion	UniProtKB:P62495	UniProtKB:P62495	RO:0002629	UniProtKB:P15170	biolink:directly_positively_regulates	PMID:15987998	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P15170
manual_agent	biolink:GeneToGeneAssociation	2155fa92-63ed-4026-9de6-1440f9d56183	knowledge_assertion	UniProtKB:P61221	UniProtKB:P61221	RO:0002629	UniProtKB:P62495	biolink:directly_positively_regulates	PMID:10445876	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P62495
manual_agent	biolink:GeneToGeneAssociation	5de9ce8c-a01b-475d-a650-7ecff813de71	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-9662113	obo:go/extensions/reacto.owl#REACTO_R-HSA-9662113	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-525814	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-525814
manual_agent	biolink:GeneToGeneAssociation	d9ecba33-410b-4e83-85a2-f30a1c28d284	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-418301	obo:go/extensions/reacto.owl#REACTO_R-HSA-418301	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856
manual_agent	biolink:GeneToGeneAssociation	b69fbbcc-b230-47a5-b334-65bf9b349953	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-418462	obo:go/extensions/reacto.owl#REACTO_R-HSA-418462	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856
manual_agent	biolink:GeneToGeneAssociation	fda619cc-5505-45bb-b7bd-a097c3482a96	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-9659553	obo:go/extensions/reacto.owl#REACTO_R-HSA-9659553	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856
manual_agent	biolink:GeneToGeneAssociation	f310ed62-ef10-4dcb-a6e8-619bfb2d605d	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-9662113	obo:go/extensions/reacto.owl#REACTO_R-HSA-9662113	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856
manual_agent	biolink:GeneToGeneAssociation	16730c3b-387a-4888-a221-88fb932820fe	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-525814	obo:go/extensions/reacto.owl#REACTO_R-HSA-525814	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-9658856
manual_agent	biolink:GeneToGeneAssociation	ada19294-2600-4a1e-8969-c3d98f6237ae	knowledge_assertion	UniProtKB:O43306	UniProtKB:O43306	RO:0002630	UniProtKB:P63096	biolink:directly_negatively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P63096
manual_agent	biolink:GeneToGeneAssociation	edb8be0d-bead-4e33-9a44-8ce0cec9551f	knowledge_assertion	UniProtKB:P63096	UniProtKB:P63096	RO:0002629	UniProtKB:P41180	biolink:directly_positively_regulates	PMID:37963465	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P41180
manual_agent	biolink:GeneToGeneAssociation	a0ec79f5-3175-4687-baed-a99f89e665f5	knowledge_assertion	UniProtKB:P18089	UniProtKB:P18089	RO:0002407	UniProtKB:Q86YS6	biolink:related_to	PMID:29069590	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q86YS6
manual_agent	biolink:GeneToGeneAssociation	21768e01-1523-4194-b6db-6d450cfcf003	knowledge_assertion	UniProtKB:P09471	UniProtKB:P09471	RO:0002629	UniProtKB:P18089	biolink:directly_positively_regulates	PMID:37963465	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P18089
manual_agent	biolink:GeneToGeneAssociation	bec309c8-2ee6-4747-afb6-4323cda945ee	knowledge_assertion	UniProtKB:O43306	UniProtKB:O43306	RO:0002630	UniProtKB:P09471	biolink:directly_negatively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P09471
manual_agent	biolink:GeneToGeneAssociation	5620e63a-45c4-4bf8-b86e-419923ea21de	knowledge_assertion	UniProtKB:P35580	UniProtKB:P35580	RO:0002629	UniProtKB:P06436	biolink:directly_positively_regulates	PMID:20944748	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P06436
manual_agent	biolink:GeneToGeneAssociation	e013af25-70da-49b4-9ee5-9386d39b9d18	knowledge_assertion	UniProtKB:P06436	UniProtKB:P06436	RO:0002630	UniProtKB:Q8IYR6	biolink:directly_negatively_regulates	PMID:39048823	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q8IYR6
manual_agent	biolink:GeneToGeneAssociation	910fa77b-d40b-4ac0-8a95-120ed4e5e91b	knowledge_assertion	UniProtKB:P50148	UniProtKB:P50148	RO:0002629	UniProtKB:Q9GZQ6	biolink:directly_positively_regulates	PMID:11024015	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9GZQ6
manual_agent	biolink:GeneToGeneAssociation	589d3917-3b0c-40e9-b16b-ffdc477047ad	knowledge_assertion	UniProtKB:Q9GZQ6	UniProtKB:Q9GZQ6	RO:0002629	UniProtKB:Q9HCQ7	biolink:directly_positively_regulates	PMID:11024015	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9HCQ7
manual_agent	biolink:GeneToGeneAssociation	4e9cf508-3e64-4421-87bc-2d4fd16d5bb2	knowledge_assertion	UniProtKB:P13861-1	UniProtKB:P13861-1	RO:0002413	UniProtKB:Q08828	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q08828
manual_agent	biolink:GeneToGeneAssociation	ba47d61d-8621-42b6-ab90-69c8c8c1b55b	knowledge_assertion	UniProtKB:P13861-1	UniProtKB:P13861-1	RO:0002630	UniProtKB:Q08493	biolink:directly_negatively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q08493
manual_agent	biolink:GeneToGeneAssociation	1a7decce-4fc8-4d13-8a79-c83686c44a71	knowledge_assertion	UniProtKB:P13861-1	UniProtKB:P13861-1	RO:0002630	UniProtKB:P13861-1	biolink:directly_negatively_regulates	PMID:7	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P13861-1
manual_agent	biolink:GeneToGeneAssociation	b6ed1425-b689-4393-bed4-160eb4e3e7d3	knowledge_assertion	UniProtKB:P17612-1	UniProtKB:P17612-1	RO:0002630	UniProtKB:P13861-1	biolink:directly_negatively_regulates	PMID:10	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P13861-1
manual_agent	biolink:GeneToGeneAssociation	4831d6bf-7f16-49ab-b98d-93e0fa293943	knowledge_assertion	UniProtKB:O75460	UniProtKB:O75460	RO:0002630	UniProtKB:P55061	biolink:directly_negatively_regulates	PMID:19328063	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P55061
manual_agent	biolink:GeneToGeneAssociation	bba255df-e386-4e87-9c8e-d25dee8ab900	knowledge_assertion	UniProtKB:P17861	UniProtKB:P17861	RO:0002407	UniProtKB:O75460	biolink:related_to	PMID:9637683	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O75460
manual_agent	biolink:GeneToGeneAssociation	8f951be4-7f58-4256-9b88-2034d92bfb73	knowledge_assertion	UniProtKB:P55061	UniProtKB:P55061	RO:0002630	UniProtKB:Q9NZS9	biolink:directly_negatively_regulates	PMID:21068390	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9NZS9
manual_agent	biolink:GeneToGeneAssociation	bce142f2-ab0e-4fb9-81ee-11b3bd7f4962	knowledge_assertion	UniProtKB:Q16654	UniProtKB:Q16654	RO:0002409	UniProtKB:P27361	biolink:related_to	PMID:8388392	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P27361
manual_agent	biolink:GeneToGeneAssociation	3c46daad-4890-463f-9226-464020229d9f	knowledge_assertion	UniProtKB:P27361	UniProtKB:P27361	RO:0002407	UniProtKB:Q15760	biolink:related_to	PMID:37923782	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q15760
manual_agent	biolink:GeneToGeneAssociation	67a6e9bc-b484-42ed-91b4-cacb8b7fbed0	knowledge_assertion	UniProtKB:P08559	UniProtKB:P08559	RO:0002630	UniProtKB:Q16654	biolink:directly_negatively_regulates	PMID:18658136	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q16654
manual_agent	biolink:GeneToGeneAssociation	71da20a2-a8b4-4982-b7f8-87206d3ef59c	knowledge_assertion	UniProtKB:Q15760	UniProtKB:Q15760	RO:0002629	UniProtKB:Q6UWT2	biolink:directly_positively_regulates	PMID:19041763	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q6UWT2
manual_agent	biolink:GeneToGeneAssociation	1e51b6f0-7e62-4775-9213-8fc9c1d71a1f	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-9624892	obo:go/extensions/reacto.owl#REACTO_R-HSA-9624892	RO:0002629	obo:go/extensions/reacto.owl#REACTO_R-HSA-912481	biolink:directly_positively_regulates		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-912481
manual_agent	biolink:GeneToGeneAssociation	dcb327e9-e88d-46c7-8cb9-62289db1fbe9	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-912481	obo:go/extensions/reacto.owl#REACTO_R-HSA-912481	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-2990843	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-2990843
manual_agent	biolink:GeneToGeneAssociation	6a1fc604-d107-47c2-b25a-b723c59a2653	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-198276	obo:go/extensions/reacto.owl#REACTO_R-HSA-198276	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-2023864	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-2023864
manual_agent	biolink:GeneToGeneAssociation	b7eb4ca0-1159-493a-b3f1-47bac8657715	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-198276	obo:go/extensions/reacto.owl#REACTO_R-HSA-198276	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-2023861	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-2023861
manual_agent	biolink:GeneToGeneAssociation	da7510a1-837f-4df8-b449-6d00c2e6effa	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-167679	obo:go/extensions/reacto.owl#REACTO_R-HSA-167679	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-74693	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-74693
manual_agent	biolink:GeneToGeneAssociation	312ee414-ce15-495a-b61f-61f29a848a96	knowledge_assertion	UniProtKB:Q8N884	UniProtKB:Q8N884	RO:0002630	UniProtKB:P09874	biolink:directly_negatively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P09874
manual_agent	biolink:GeneToGeneAssociation	72447a79-c02c-40c8-b16c-47a74576ab35	knowledge_assertion	UniProtKB:P09874	UniProtKB:P09874	RO:0002629	UniProtKB:P78527	biolink:directly_positively_regulates	PMID:35460603	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P78527
manual_agent	biolink:GeneToGeneAssociation	b8871e36-325a-4082-a1f7-9870d1827111	knowledge_assertion	UniProtKB:P42701	UniProtKB:P42701	RO:0002629	UniProtKB:Q5VWK5	biolink:directly_positively_regulates	PMID:29287995	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q5VWK5
manual_agent	biolink:GeneToGeneAssociation	c23c6bc0-d134-43ac-b794-5da00903beeb	knowledge_assertion	UniProtKB:P40763	UniProtKB:P40763	RO:0002629	UniProtKB:O60674	biolink:directly_positively_regulates	PMID:12023369	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O60674
manual_agent	biolink:GeneToGeneAssociation	f556c8a1-dc32-4ad9-acb8-7498e1638035	knowledge_assertion	UniProtKB:O60674	UniProtKB:O60674	RO:0002629	UniProtKB:P42701	biolink:directly_positively_regulates	PMID:29287995|PMID:29287995	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P42701
manual_agent	biolink:GeneToGeneAssociation	7cd81dc4-92e3-4631-89bf-7d9c7a2568bf	knowledge_assertion	UniProtKB:P29597	UniProtKB:P29597	RO:0002629	UniProtKB:P42701	biolink:directly_positively_regulates	PMID:29287995	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P42701
manual_agent	biolink:GeneToGeneAssociation	d32f75af-31e1-46f8-9112-31386489f454	knowledge_assertion	UniProtKB:Q14765	UniProtKB:Q14765	RO:0002629	UniProtKB:P29597	biolink:directly_positively_regulates	PMID:7528775	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P29597
manual_agent	biolink:GeneToGeneAssociation	3a40313a-ee35-4f63-bf2f-77058567b5a2	knowledge_assertion	UniProtKB:Q5VWK5	UniProtKB:Q5VWK5	RO:0002629	ComplexPortal:CPX-3290	biolink:directly_positively_regulates	PMID:11114383	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	ComplexPortal:CPX-3290
manual_agent	biolink:GeneToGeneAssociation	99f67f91-39cc-4be5-9e27-81b93d3d45c0	knowledge_assertion	GO:0120513	GO:0120513	RO:0002629	MGI:MGI:1922658	biolink:directly_positively_regulates	PMID:24422557	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1922658
manual_agent	biolink:GeneToGeneAssociation	53d74dfe-5e35-456d-bf11-28565273d475	knowledge_assertion	GO:0120513	GO:0120513	RO:0002629	MGI:MGI:1919522	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1919522
manual_agent	biolink:GeneToGeneAssociation	766c0b37-c6d7-4945-98bb-2f8eb96db8df	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-435359	obo:go/extensions/reacto.owl#REACTO_R-HSA-435359	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-917916	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-917916
manual_agent	biolink:GeneToGeneAssociation	902d04fd-857d-4230-83bc-499584920616	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-904825	obo:go/extensions/reacto.owl#REACTO_R-HSA-904825	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-435359	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-435359
manual_agent	biolink:GeneToGeneAssociation	2f0885b7-96fb-40e0-b46d-50ff594750be	knowledge_assertion	UniProtKB:P42229	UniProtKB:P42229	RO:0002629	UniProtKB:P23458	biolink:directly_positively_regulates	PMID:20974963	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P23458
manual_agent	biolink:GeneToGeneAssociation	e3d6079d-2db1-42d1-8455-3cfd0361b892	knowledge_assertion	UniProtKB:P16871	UniProtKB:P16871	RO:0002629	UniProtKB:Q969D9	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q969D9
manual_agent	biolink:GeneToGeneAssociation	d2359c26-5123-4086-8698-56f4188746a7	knowledge_assertion	UniProtKB:Q9HC73	UniProtKB:Q9HC73	RO:0002629	UniProtKB:P16871	biolink:directly_positively_regulates	PMID:20974963	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P16871
manual_agent	biolink:GeneToGeneAssociation	27e7c610-7811-4a9e-9a4d-79e86a86b7fa	knowledge_assertion	UniProtKB:P23458	UniProtKB:P23458	RO:0002629	UniProtKB:P16871	biolink:directly_positively_regulates	PMID:20974963	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P16871
manual_agent	biolink:GeneToGeneAssociation	00ab01e4-b6e5-45d5-86aa-240fb4ae9a37	knowledge_assertion	UniProtKB:O60674	UniProtKB:O60674	RO:0002629	UniProtKB:Q9HC73	biolink:directly_positively_regulates	PMID:20974963	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9HC73
manual_agent	biolink:GeneToGeneAssociation	f799128c-ebb8-4d7f-8fcc-453b8066136c	knowledge_assertion	UniProtKB:P42229	UniProtKB:P42229	RO:0002629	UniProtKB:O60674	biolink:directly_positively_regulates	PMID:20974963	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O60674
manual_agent	biolink:GeneToGeneAssociation	8780ff63-e29a-48a9-8a03-de64e67361eb	knowledge_assertion	UniProtKB:O15379	UniProtKB:O15379	RO:0002629	UniProtKB:O75376	biolink:directly_positively_regulates	PMID:18006707	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O75376
manual_agent	biolink:GeneToGeneAssociation	29dfa8a1-63a6-4952-b611-32a93e44ecc8	knowledge_assertion	UniProtKB:O15379	UniProtKB:O15379	RO:0002629	UniProtKB:Q9Y618	biolink:directly_positively_regulates	PMID:18218725	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9Y618
